timestamp,table,transaction_hash,block_number,from_address,to_address,value,gas_price,status
2025-10-24T11:13:59.315847,ethereum_tx,0x287a8e821f4b8ebc69ecc7bfbefe495867531d4b7620090e8bc70762a66160e4,9479616,0xAFE07fe37a2B37bB0b3e3Bf04BEb04b799910BD3,0xcA11bde05977b3631167028862bE2a173976CA11,0.0,3.000000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x4a193c3d34bb51e62a1ce8004d7eec58455ba50ce4fc73f3abae89b537375220,9479616,0xe7B291edE5D58247497aD3F6Fd47713C03b9D077,0xcA11bde05977b3631167028862bE2a173976CA11,0.0,3.000000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x82620f3fc88e9d72ac0d00db5d0c752b778b46423bbb4a3f4fe77448ce303621,9479616,0xCAe48CC52Cb22Fea40077434DBDd3BbA56eE1A03,0x000D51c298a9B0AcbDa440e1dd2E0812d7790e3f,0.0,2.000000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0xb7e941aaf73f1651daf270a9f0b943c7ff21997087f4d7ac6154b63c76e8a99a,9479616,0xCAe48CC52Cb22Fea40077434DBDd3BbA56eE1A03,0x000D51c298a9B0AcbDa440e1dd2E0812d7790e3f,0.0,2.000000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0xb16c2eb795eeb6fbebff474c492a24ab142661c6ef0ab7ae1a3ab7389e9bcda5,9479616,0xCAe48CC52Cb22Fea40077434DBDd3BbA56eE1A03,0x000D51c298a9B0AcbDa440e1dd2E0812d7790e3f,0.0,2.000000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x0b29d0765246dd7988335c151df49e8378cb6d8f01c4a9297d607ab03f4ea51a,9479616,0xCAe48CC52Cb22Fea40077434DBDd3BbA56eE1A03,0x000D51c298a9B0AcbDa440e1dd2E0812d7790e3f,0.0,2.000000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x6b492e6aa8a65b17311c5155be0c92ab204b1196749909f531bfd3b74ed7b019,9479616,0x4AB3387810eF500bfe05a49dc53A44C222cbab3e,0xFf00000000000000000000000000000000001301,0.0,2.000000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x350b943b0aa2e2a50e538ecff9a48bb41991b2710023553f508d8ac300fa4a1c,9479616,0xe0bEa9f97559A5860edaDE603d4B8907bc460A28,0x102E0911cdC1f5505c2A64Dc499Cf04ADA974B78,0.0,1.000000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x662cfb1e8782d23270d70d25d0072084e8deda0eb48734d3ac86d71423a64638,9479616,0x21e57C21530Bc33F12Ba96C9dDC135488365002F,0x004De1914F4f17aC234f5A5Bc8a4072a231d44BF,0.0,1.000000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x43370c7cbf0be76543b27eaaa08181d5249c265ce236c3dffbd71b285ce88a03,9479616,0x102f19eb5eCB5567422061E031FC2e1F9A913a7c,,0.0,20.0,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x6887e1259059fca14ce8a9afb06bb1246ecabaf99cc4c32c260ddd2aa77b7021,9479616,0xd2b722c6AFae47DD602D011F78Ca5882fB13fC96,0xd63500BCFC4c9a7F990571e9857743Bb013CC40c,0.0,20.0,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0xf2ced0d6a1ee657c5037d1f5fc8b7adaa4e2a441d831379fdfc339926255e8bb,9479616,0x3C95c2633296B264d051498C4b2e982EbB526A53,0x3C95c2633296B264d051498C4b2e982EbB526A53,0.0,4.1,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0xe2790c66ba101dadb38d78b0669c02881cb4eb9af59e2380033f43b99e23ce76,9479616,0x55A07F9f7eD7F110c2Ddd8f2f5d8677Dc94aF4E2,0xeA30c4B8b44078Bbf8a6ef5b9f1eC1626C7848D9,0.0,2.200000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x4b5b31c53851ad9aa12bf53d7fac10815ca7e63e064c0c690586cd819501746c,9479616,0xa47FD6B99483Fc9165aB9c43bF8ec615EeFe441C,0x73B668d8374DDB42c9e2f46fd5B754Ac215495bc,0.0,2.000000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0xdb8f45b50038ab2f1afc76e8e9a879db37c6e86dad644180ab9e67c43cd61015,9479616,0x1759F62F6d877dD47125836c4be28094d5DFF399,0xcA042238B199cDaDDD50824de2143B714324F01F,0.0,2.000000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x2c356dfe0afab30be4ef0e23b1ff69a8b98944d65d4ca593f05934073c1b4da8,9479616,0x1759F62F6d877dD47125836c4be28094d5DFF399,0xcA042238B199cDaDDD50824de2143B714324F01F,0.0,2.000000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0xe894fa6098adbeabdbfd8511a74aa0686169b780272e9dcd6b57dde16c9b4e80,9479616,0x10c39aF53857516b3B3891024deec6c953d99714,0x20c54C5F742F123Abb49a982BFe0af47edb38756,0.0,1.500000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x8a2c5d28961170b03daa84a0bface616620cf61381bd551f8e577b99df432479,9479616,0xD0D28F0983E7Fd0cfFCAf18FaA24A0B1fA3BA80D,0x956962C34687A954e611A83619ABaA37Ce6bC78A,0.001,1.500000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x70949d936c66750eb54e4ea5e909eab23c16dd13e377731c9ee2bfeea8556563,9479616,0x1113f3438B9d2ad41Cf2a547CD14139D97E1a8fC,0x956962C34687A954e611A83619ABaA37Ce6bC78A,0.001,1.500000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0xd3e7139d94941d7ee313998703e8c03361dd4bacdfcd1ca2c68a81fc61a26245,9479616,0x6e2322004F0dBEd0f99704D8BAFD26c5D3978fa5,0x57e5b33428abd10eB7739b1BFC65Fd2823AA51Ea,0.0,1.500000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x152f353ab2476773f0f9fc267ed941fef6571412cd3392db234196306f676557,9479616,0xe9D1C39d226Cbf8d9f24f7F97BaB89bE3f6e3D9e,0x4f2CC979f4924288dbc2Ce4C146f9Fd65b2A6205,0.0003,1.500000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x9bf538a08049d7567cd42f2c699119960c8c5c5c2cf5aca82f98f530f468711c,9479616,0x8c32fe06c2775D0fa5B9A0Feea816DDcd6F6158e,0x83433fd7e36BaA380C58dCdC81747047A377D149,0.0,1.500000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x5485157b1fa4c4ec9c447eef8937b5fea2ad034ef1d5fa12a52e069d940deab0,9479616,0x55FB8ed309486Abe1522AE48154FFC8f0D320d39,0x855a3288E7b44340013e68443fCdC650891CB5c1,0.0,1.500000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x3b32c0d88ea21c27370ce9e408b9a5e80581dcca25095dbadf43313584505e9c,9479616,0x1cD41a2Ae21fCB1e26Cc1DE8fE8af23060506b73,,0.0,1.500000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x037d1c989285a4f5c7249c2988db3ba23019b3c5cca6711e5d4803b19da23739,9479616,0x7D6b2fA67E38441e852bb47fB4be36af23207BAA,0x2A4496bbC344414e3bDbE6a8E7c40EF007DAeEd1,0.0,1.5,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x5cb666332a8df75d53c646068762353714c1086cd1011bfd2c3fdf49afb87bd8,9479616,0x79A2De77d9427668D753329e6c258df9Ff5057eB,0x57c5dC670eB6f571bDD8Fc1CF178c46c9A917A74,0.0,1.5,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x8f8f2fb6ae095a32c3b792ce878dcb83b1d1042acc01e1b507ffb2369d454d0d,9479616,0xdB2F5009D6A6144e5b2E27Dea99f33036E2BAa92,0x57c5dC670eB6f571bDD8Fc1CF178c46c9A917A74,0.0,1.5,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x4b665e6e9627e2975f13e6a715171044c8110d532f9cf406af491d07711bb4c9,9479616,0x92f1032476302E9c6E6d39E5f68763934CFd9Beb,0x2A4496bbC344414e3bDbE6a8E7c40EF007DAeEd1,0.0,1.5,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0xd6a2c68432838f4c13187056771f9172114420528a4528527baf12c3e3aa7bb0,9479616,0xf67A05733Afb92301144636a6a72308003f3Ca0E,0x2A4496bbC344414e3bDbE6a8E7c40EF007DAeEd1,0.0,1.5,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0xbe91d60c2c874ac1c6cdb426337268f6de4e740b168ca844c74df61464f01a7e,9479616,0x5CDeC4470B79aDaDa0d5548337B0173704a50b0b,0x2A4496bbC344414e3bDbE6a8E7c40EF007DAeEd1,0.0,1.5,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x4f125b71be0f64892bd46d53778ec30f6594b8756df787dd6e899ca729455595,9479616,0xBAcc166ab5BBB043F69FfD3487E6216d3F8DB291,0x2A4496bbC344414e3bDbE6a8E7c40EF007DAeEd1,0.0,1.5,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x8122da86afdf04e33e5cf56586e9b6e41fffd7083e005b237a1400e8ef2a456a,9479616,0x0353849402Db0F894864abC3aBFB94e5AF10f993,0x2A4496bbC344414e3bDbE6a8E7c40EF007DAeEd1,0.0,1.5,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x4dac8bff2424c9ef6e46d0bff9049a6fa67e1686536f0906c5d78faebc68eab9,9479616,0x153c211Bb09FBCD90809fe01d1062Ce335b2C556,0x2A4496bbC344414e3bDbE6a8E7c40EF007DAeEd1,0.0,1.5,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x22e76ed495915516647ad39d882c5379436183993339810ac606ac88c60258a8,9479616,0x5cd401592BB935a1e2D2B7E510E497c73c3ECF7d,0x57c5dC670eB6f571bDD8Fc1CF178c46c9A917A74,0.0,1.5,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x32f6e4d44dac3ca736a680cb15148593ebe6557a776e7e7395a17c6d78f296e1,9479616,0x193AbA6e8a528c9b734f0551A6ed57Ddd6C7544b,0x2A4496bbC344414e3bDbE6a8E7c40EF007DAeEd1,0.0,1.5,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x74b64de3bc5ddb9d95b0c3b1725a3bff5be94b4bc647906a8a524501a6353025,9479616,0x4497fcA637AAE46D08de68E8FbD9AAAe7D0afF0F,0x2A4496bbC344414e3bDbE6a8E7c40EF007DAeEd1,0.0,1.5,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x76051beadce375df276a8b0cffed8346556a7c5675716b440f560ac23650d82f,9479616,0x05E7Bf2B70C33DCEDEaE8a04a521E73E12E2c982,0x92D89Dc02a1CBa3b6e7d31126c426cCd197Eb973,0.0,1.000000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0xfcf1dc80d27908c8fecdc01ff2d40eb4f34f4074498ba032447a143523979127,9479616,0x59f426686f13B3d25dD2B878463c3D6998760Ffd,0xB543eEEb1cD3d151595D93a434815351BF6cd8Ba,0.0,1.000000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x97da0dc1d9ec0ad6b35710f9767abaf28763cf9d6e95951ddb130ef25b84c35a,9479616,0x2909931cb6AB1fBd24cA1743dF69cC9b2f2aA703,0xD56AE442A1fB420eeD1B87A75337BB00BE8e0B59,0.0,1.000000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x71534e55ea74fd730df2ec8ce7d80b9c7b9f206c2ff2a7a95936b5293e26cc05,9479616,0xa63592f7cd09acfBeC1cd28390b602ba5e67f64C,0xf5cc93681699348928af9Cfee7641915C626370b,0.0,1.000000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x8d9ff4065a99a48c64140fd816a4ba06f1e9d1d72a9d000bf3dec3dd9ada3661,9479616,0xfC1088eeaBC37E2B04A2E11631B4E8E81523e67E,0x0002f5b812dB3144aB73adC153bc8d876485C4B8,0.0,1.000000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0xb62f66ac641bf256969a22eaed6052839075ecf49b7a78f5877496e39d1a501a,9479616,0x0a3eF2f39aa6acA5609C2454dfBA39e3FDFc0E92,0xC726c93bf5190489f9ec91a9f47aF08188164c24,0.0,1.000000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x20f3da040cdf051bf200114168a73dd57d9078703cc16127a44fdc11faacd8d3,9479616,0x13a021dbD56A6E8f5a74386e7637aDFf476a825E,0x65bA55617084624A93719e103fbdC88944734113,0.0,1.000000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0xc181be168b23f7996d7aaa34f84204f18705d1003bd5e1207c5f46def4481106,9479616,0x4754ca6B3b0e20fbC66157cA7b937Db9f906d166,0x0051A0b15133C135366daeF258F0399799A0862A,0.0,1.000000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x565e8fbdfc71ee001fef91789818e5da0bf2d85733748b23ca9632eb758aaf66,9479616,0xf329D31191A5693C941341979871e6a7D65C7836,0x239Bc1E96fECA0E8ADf6eE7f357f5595981F3Cde,0.0,1.000000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x80274f1e2585fe2bc2a322d0659f4e1c271bacc8e8f7eaeb4a80d5a14fabb528,9479616,0xF2a2716Db9a5FFaFf74a916D5dFbc894C74DdAee,0x00580339cf2F1F2DFC1155ce81717b6d9A8901Eb,0.0,1.000000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x47a8477dfc7b4279855f9c68eef9cb660ca2b8908dfb8dfd402a75a7f49c4609,9479616,0x49a2F09A0C59f425A0b9958549FEB2Af5d8E2518,0x3Ecf68794AA8bEc69a0F71692A360b1ed6A0fa6d,0.0,1.000000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x0648d771978b5009ea67dfc1331ec04342577d269b0f38f3df329e8988adb115,9479616,0x06F5C815679E1323c87791bEC055Bc7afaEF04AB,0xA9a70e78b206beE78664aF4B311E76EB40e2279B,0.0,1.000000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0xe8d588e532f9919619f958674a0022bfc43f989549037e0102ada710c7271de6,9479616,0x70d00d4364b45b43AEa3e6F14B59CDf9804845cF,0xc218c6c0e7FC0b59dDa8feB080b64E9FAd32FA78,0.0,1.000000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x02e263e8e8810e0edb2f9dd38c03289cb78b822f397186643c99dbac25af0cdc,9479616,0x829D57F38D2A94514a3dbA2297fDD1Bc52bB1938,0x80388586ab4580936BCb409Cc2dC6BC0221e1B6F,0.01,1.000000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x1d345d0b2a77c1552f281a0142885bd2fe080043b74f6e05c3031c917339b934,9479616,0x06Da314915a32792B5C2d0a9A8d0E06195aE1124,0xFA3B05F2A7B318b0A0c484c529cF4f707c6277ff,0.0,1.000000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x11d1e4056da633ae17a47b5f0ca99180649272896ca0db7ad4676b7188c0ca56,9479616,0xF0FEd0C0192539a1076d8BDa1233f414704d98Be,0x00D22efF04CF7d0f5A355A6D9A06E43120398dA6,0.0,1.000000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x075967aeb525a6c2aa6b1d6fe10bbf9fc844be3c50e77c517ff7b86eb54985cc,9479616,0x551caC33C63eBb9F91CECF9e1D81C8Add97695eA,0xbA8D5750dA8c0469397887a31B6bd712C279B0dC,0.0,1.000000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x3b001818b81557091b14f9564dfe528a3d58b53fc7ec79d75e817def13e24466,9479616,0x7E0f32d2Ea8AfE3eDD67E33dccaf1A01BdEcCE6f,0xd82F42477B6A1D8521866Cbf394e75eC3136CE7e,0.0,1.000000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x37ca7faabbbc93c8d8cd76a7a0340e498c9b9cc0f129bf5ace409b3a29433935,9479616,0xC3A68E7CfB26A0F897c7a5b27Ae52A05cdfC0caa,0xdd86B3829d24057EF90581048565c740948347B5,0.0,1.000000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0xc9c328d0c3233041aa24c75e723e3d0f22d7975c56935777a3c3bd2f306de864,9479616,0xC45c4e6c1DfDF8BAf7077C1c0322920f4730D38E,0x2E45dDcD58E965dcFa8274F63C81F184a9Efd846,0.0,1.000000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x8969eb220afd06b07af37da602aac7f3e06cb82ef56a81756404b958042bdb24,9479616,0x073100b277a428b035EeE98EC4D47B734a42BCaF,,0.0,1.000000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x41470a556d641bdc0678fa3d264d08ecb770c795a3861bd4ce065025ca3bae0b,9479616,0x582D93D03dDaAcf1EB4b121Aa67164d49F4a2865,0x7b79995e5f793A07Bc00c21412e50Ecae098E7f9,1e-05,1.0,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0xadfa0bb99fe48acb43084dfac7b7150d2105ee4d66d54fb27ff67eabe8a0c2c1,9479616,0x2567fF4BE9f21B1239c93aa3507DD2AC3d54B4f1,0xd9de332c023Dc4372fAE306C3779e0659f0f8F6B,0.0,0.05000045,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0xf85a12af16f583e45edd60fb4e55be41386ed8dae71edccc6e3670181fc4a61e,9479616,0x4A8799a8fc72F2bB7642355bcb5241516e20573D,0xf993E10C83Fe26DddFc6cb5E82444C44201e8a9C,1e-06,0.020000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0xf4a416cf0f95b5e4f25354f05b96c109c790feb6e2ccfb7c99fe5ccec714ed03,9479616,0x60A513d35180c2d9e7ecC76ad02c1145c3713F73,0xf993E10C83Fe26DddFc6cb5E82444C44201e8a9C,1e-06,0.020000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x64e89f13d358d4d21434a74026ede782961ef353e5392b786355bd3e135be9af,9479616,0x2888041636f6BE33DeeDA3825Af8C31A10Acf4A2,0xf993E10C83Fe26DddFc6cb5E82444C44201e8a9C,1e-06,0.020000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0xea70fba1fd69f0ad356afe458e56344d5f99908f49aca4a3fef2222729440103,9479616,0xc244ce4B402b3B7E944356E3E131aEE3bb9CcE51,0xf993E10C83Fe26DddFc6cb5E82444C44201e8a9C,1e-06,0.020000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0xe543ebad88e418909e5342ea21b1b9914df64d52cdfdd95217d69394e1b14b7e,9479616,0x2a1fd266Da973bF45B793194864b8EC6248b31DD,0x2CB88cca5540aeB97B24f59B53f4C39b250d3E90,0.0,0.003785723,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0xecc0406829b0c95cc1b34e5062e431926b11b95350447626829cc05bc1eea0b7,9479616,0xb3a1956Cff1ecc8054B81b0C83b9847CB71384b8,0xCf8EDB3333Fae73b23f689229F4De6Ac95d1f707,0.0,0.003437509,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0xe98f8f591373aaa774ef4be922a4f85fd20dd8adc7a478855200a0098a4f6786,9479616,0xb3a1956Cff1ecc8054B81b0C83b9847CB71384b8,0xCf8EDB3333Fae73b23f689229F4De6Ac95d1f707,0.0,0.005277786,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0xf7a6f6fac245041bbd2b290cc07bfa97e193a6e38e5f4c4aa1cb57e0f750c06a,9479616,0x0751790063f32A3d52021cAABcd6615baB820041,0x956962C34687A954e611A83619ABaA37Ce6bC78A,2.351230735613e-06,0.001500013,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0xf0359fd32e336b726bcbde6eca12d2c926352057e960e8feb88866be7c1d6145,9479616,0x1BC576eF399ea59356029bE3B98A4Bef03Ae21F2,0x956962C34687A954e611A83619ABaA37Ce6bC78A,2.750082802789e-05,0.001500013,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0xac5e9fccd18293ae9acae476ff9b9c5ebfd34136d154bb10f55386bcf94fe8d0,9479616,0xE288d107165C5Db311Da803A8ACebbF61D2fba34,0x0d83dab629f0e0F9d36c0Cbc89B69a489f0751bD,0.0,0.001200011,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x9d2eea7c3673f272324fd9a412383a42dbd055523674c1a6e026a5ebee0954ac,9479616,0xaec73Bb7F292a169190CFD1A4Eb93C7DFF777ecF,0x956962C34687A954e611A83619ABaA37Ce6bC78A,0.001,0.001200011,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x283dfd7c734dec329da9880f0ac07ede7bc03a40b3def1ea8e1a2b573e20fa8e,9479616,0xa25de14251b4F458556D79EF4507463fa11010c1,0x956962C34687A954e611A83619ABaA37Ce6bC78A,0.001,0.001200011,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x9594d8dc86594409d226896c2eec04980547935128a59878e49cb6e49ff79ee3,9479616,0x22e30b21477C4aCf6e37743e7A347C273cD107A8,0xF8c614A483A0427A13512F52ac72A576678bE317,0.0,0.00120001,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x2d7c7ef8f83b5620fff30a20cd64434625fcd1e843ada19fb6494f04f69cfe32,9479616,0x339d413CCEfD986b1B3647A9cfa9CBbE70A30749,0xD1654C656455E40E2905E96b6B91088AC2B362a2,0.0,0.001200009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0xed703f9b6a3e4186d6afd0c053b790261f0d0af740912705de20142bcf8b438f,9479616,0x339d413CCEfD986b1B3647A9cfa9CBbE70A30749,0xD1654C656455E40E2905E96b6B91088AC2B362a2,0.0,0.001200009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x3444bf739299b8e8446b071ccf73e00b81252ec61ab7024d1b54637aa099c882,9479616,0x339d413CCEfD986b1B3647A9cfa9CBbE70A30749,0xD1654C656455E40E2905E96b6B91088AC2B362a2,0.0,0.001200009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x252182ae0d775a677e86a4afcd832a8f096c1a50df3ff76bd794d1016aee18e6,9479616,0x339d413CCEfD986b1B3647A9cfa9CBbE70A30749,0xD1654C656455E40E2905E96b6B91088AC2B362a2,0.0,0.001200009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0xcd3b8460e8242e744ac50470e8a4fdcdaad4b0c5d824fc768ce5413a049a5db6,9479616,0x339d413CCEfD986b1B3647A9cfa9CBbE70A30749,0xD1654C656455E40E2905E96b6B91088AC2B362a2,0.0,0.001200009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0xec97d32b4199695dac6be0834b53debcd02bdc8790b0d6b411bf17cd6a37450f,9479616,0xE31BDC886945C80b2827D478A9a314B30c7f778f,0x7215691F60C4fA7Bb82c5Ac44c7d57dc32bB0493,0.0,0.001052641,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0xc7231c1be453b2a158ccf00f5e0a5d3dc207ca03d7343c072aef3a784e087393,9479616,0xc50fee94414B13e54172ca3ec22020b0A3EB3172,0x693D43fD2443fF118325a96d08CbC34309E98772,0.0,0.001000018,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0xda15a33040f6dccc9572442ea3f6c3c9ecd2357341e04c66524186539c0fb110,9479616,0x9A37Ab2eE598D00918db33F85fcf165cA55e7f1a,0xb5A49949C49dEDD852F9f0f419b17aD2785032db,0.0,0.001000018,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0xacf9b9692cdb4c0dd9177c1d08e9aa4e06323327cb112f7f372a9b034a137445,9479616,0x699eb41e6982801242E6D1557D5D4FdC9C7E7A3a,0x0000000000000000000000000000000000000000,1e-05,0.001000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0xd1d79606b644c9dbf8a737ab63ead284dfeee35226a1799f904fe095599cff30,9479616,0xB9763e3f11FAD1ae1D30b4bAFd7807592D15151E,0x0000000000000000000000000000000000000000,2.65e-05,0.001000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x940f1870f3e0f6f2f57709c0121f7de6081ac56f5a1988a3d8a7b40bd7c262ab,9479616,0x1Dec20565d450984b4370dE73c84a3a06eC1dB6F,0x3f39441a5F05AC195e447F65416f22E9996f211A,1e-05,0.001000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x91eff775eef8b728e9813712180c1b97dae756717b3ef78f0a38d99bb8649a65,9479616,0x905172d411fa3FAe687238BEa5d823A50639F379,0xA93414cB6e5c151557187fA1f87c4EcdaDbE4a86,1e-05,0.001000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x9b1295a5026f489ac60dff170bac7a524353116de87594cba51fae6be9877f33,9479616,0xbE1A1CAbCA3600f2C5f3442649A2Bc70F698d51E,0xE9e16301f8dad6D97f845B7F47913d10FAdD1768,1e-05,0.001000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x7d70801b2e56f2262d797de0b76f75571addd3fe3ca299561a7f912bfe56db75,9479616,0x14B33561A0fb41137D77D89d09B1C8F424d1c0E1,0xef17f48c68aA402a71b21B6A7B87d8BC9D7F27cf,1e-05,0.001000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x4b6ff1c66a9ee2ec9ea25334fb99505af57712f4310f0b33215bd0804a883db3,9479616,0x9d8cbf02E99A1791a363030fad9a51962D0A5CE5,0x764c92533467FBd92eD06E9dAe517cc2c398AEf0,1e-06,0.001000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x39c9fe675b3a099ba97032950353e7e65754dbcea2eef5010c081ed1f2dfa29f,9479616,0x5A1D596E8319aCFcD1afd1b3204808C468d82634,0xF836aacD106a4DAD59c89d6f0eE4bD8EeEE38178,1e-05,0.001000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0x7f8a05a6c99706ffb844c1ccbe5e6755744b487099405a2dbc085755e8a926f8,9479616,0x3A51809343cBf5B1041B6a3224c7936d136Eb7B7,0xB88Ca91Fef0874828e5ea830402e9089aaE0bB7F,0.0,0.001000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0xb9e27795bd836a04657c172a0fbff3eed46ce52e15203e5c6372a71f31b62532,9479616,0x67cEF71ED7d4F3B3Db424133aCe9D4B9A330Ad2B,0x818612d26acdB3326C82E876744D07bdE812D76B,1.144e-05,0.001000009,confirmed
2025-10-24T11:13:59.315847,ethereum_tx,0xdfebcf7810f1b53d22537b790bf30158a69d235f8e5fc78f431a21990982777e,9479616,0x9a10435E415bc4aED6E731a6A9506C71E2181740,0xB88Ca91Fef0874828e5ea830402e9089aaE0bB7F,0.0,0.001000009,confirmed
